#Frame       d_CD-CBM        Rg_CD       Rg_CBM    Rg_Global
     598      31.4522      21.9070      12.5058      24.1578
     599      31.3874      21.9219      12.5675      24.1671
     600      31.4323      22.0168      12.6544      24.2577
     601      31.3246      21.9127      12.6139      24.1593
     602      31.5089      21.9705      12.5641      24.2179
     603      31.3008      21.8830      12.5657      24.1180
     604      31.4630      21.8048      12.5953      24.0803
     605      31.5704      21.9493      12.5436      24.2017
     606      31.6182      21.9639      12.5795      24.2529
     607      31.5185      21.9798      12.6556      24.2602
     608      31.5614      21.9073      12.6339      24.1866
     609      31.8118      21.8696      12.5850      24.1999
     610      31.7025      21.7913      12.5879      24.1159
     611      31.5686      21.8447      12.6173      24.1501
     612      31.6752      21.8673      12.5991      24.1737
     613      31.7000      21.8873      12.6054      24.2020
     614      31.5636      21.8806      12.6089      24.1653
     615      31.8235      21.9083      12.6125      24.2348
     616      31.9356      21.9218      12.6555      24.2801
     617      31.8351      21.8711      12.6233      24.2080
     618      31.6747      21.8267      12.5672      24.1502
     619      31.5737      21.9378      12.5706      24.2032
     620      31.3907      21.9055      12.6855      24.1527
     621      31.7388      21.9153      12.5749      24.2182
     622      31.6729      21.8824      12.6119      24.1892
     623      31.2397      21.7867      12.6011      24.0430
     624      31.4255      21.8859      12.6099      24.1471
     625      31.6859      21.8772      12.6421      24.1861
     626      31.3184      21.8505      12.6534      24.1115
     627      31.3787      21.8812      12.6870      24.1396
     628      31.3338      21.8530      12.6256      24.1217
     629      31.6115      21.8308      12.6077      24.1610
     630      31.6518      21.8126      12.6438      24.1500
     631      31.6731      21.8705      12.6038      24.1735
     632      31.3594      21.7957      12.5819      24.0524
     633      31.4916      21.7880      12.5581      24.0756
     634      31.6132      21.9016      12.6551      24.2006
     635      31.7705      21.8935      12.5902      24.2136
     636      31.4266      21.8413      12.6329      24.1047
     637      31.7742      21.8021      12.6441      24.1323
     638      31.7272      21.8753      12.6078      24.1969
     639      31.5947      21.8929      12.6374      24.2010
     640      31.6540      21.8663      12.6012      24.1717
     641      31.6306      21.8628      12.5675      24.1445
     642      31.9562      21.8829      12.6033      24.2697
     643      31.5364      21.8697      12.6116      24.1617
     644      31.7144      21.8391      12.6675      24.1629
     645      31.7744      21.8058      12.5849      24.1546
     646      31.6885      21.8063      12.6283      24.1368
     647      31.4347      21.8680      12.6542      24.1572
     648      31.3650      21.8114      12.6284      24.0841
     649      31.4494      21.8036      12.6538      24.0809
     650      31.6065      21.8584      12.7436      24.1706
     651      31.5313      21.8561      12.5970      24.1374
     652      31.5405      21.8198      12.7211      24.1290
     653      31.6265      21.8697      12.6879      24.1815
     654      31.4994      21.8447      12.6714      24.1445
     655      31.6329      21.8370      12.6829      24.1741
     656      31.7790      21.8251      12.6164      24.1625
     657      31.5512      21.8006      12.6450      24.0953
     658      31.6773      21.8658      12.5784      24.1647
     659      31.7412      21.8553      12.6336      24.1909
     660      31.6029      21.8516      12.6484      24.1709
     661      31.6137      21.8087      12.5883      24.1265
     662      31.5426      21.7917      12.6444      24.0904
     663      31.7771      21.8335      12.5646      24.1650
     664      31.9051      21.8470      12.6174      24.2158
     665      31.6955      21.7824      12.5670      24.1283
     666      31.9208      21.7136      12.5500      24.1197
     667      31.6393      21.7349      12.5510      24.0752
     668      31.9257      21.7296      12.6112      24.1288
     669      31.6998      21.8388      12.6030      24.1635
     670      31.8821      21.7949      12.6441      24.1687
     671      31.6671      21.8342      12.6280      24.1608
     672      31.5042      21.8522      12.5695      24.1382
     673      31.4136      21.9045      12.5575      24.1677
     674      31.7028      21.9199      12.5679      24.2113
     675      31.9699      21.7768      12.6015      24.1637
     676      31.7071      21.9002      12.5548      24.2158
     677      31.5503      21.8465      12.6227      24.1409
     678      31.8623      21.8758      12.5744      24.2234
     679      31.9206      21.8389      12.6704      24.2137
     680      31.8383      21.8329      12.5051      24.1712
     681      31.4118      21.8067      12.5818      24.0906
     682      31.4768      21.8519      12.5871      24.1357
     683      31.8152      21.9604      12.5603      24.2889
     684      31.5598      21.8465      12.5632      24.1410
     685      31.4346      21.8348      12.5815      24.1124
     686      31.2387      21.8737      12.5613      24.1186
     687      31.4709      21.8398      12.6238      24.1154
     688      31.2498      21.8276      12.5510      24.0551
     689      31.6581      21.8173      12.5337      24.1399
     690      31.4468      21.8196      12.5388      24.1027
     691      31.4344      21.8388      12.5622      24.1086
     692      31.4322      21.8161      12.5415      24.0836
     693      31.5916      21.7842      12.5611      24.1067
     694      31.7407      21.8208      12.5823      24.1696
     695      31.7086      21.8781      12.6110      24.2018
     696      31.5555      21.7828      12.5506      24.0916
     697      31.6047      21.8197      12.5728      24.1226
     698      31.5497      21.8426      12.5576      24.1366
     699      31.5550      21.8915      12.5818      24.1731
     700      31.9223      21.8682      12.5598      24.2262
     701      31.4975      21.8553      12.6502      24.1503
     702      31.7381      21.8261      12.5963      24.1657
     703      31.6144      21.7800      12.4897      24.0723
     704      31.5774      21.8352      12.6518      24.1314
     705      31.6890      21.8951      12.5847      24.1728
     706      31.5582      21.8778      12.5884      24.1348
     707      31.6853      21.8513      12.5728      24.1333
     708      31.5984      21.9498      12.5152      24.1813
     709      31.6389      21.9421      12.5324      24.1907
     710      31.7113      21.9213      12.5810      24.2129
     711      31.7737      21.9670      12.6092      24.2729
     712      32.0404      22.0256      12.5475      24.3775
     713      32.0315      21.9925      12.6264      24.3432
     714      32.0402      21.8749      12.5673      24.2559
     715      31.6681      21.9231      12.5699      24.2067
     716      31.8899      21.9060      12.5629      24.2576
     717      32.0461      21.9722      12.5848      24.3317
     718      31.9005      21.9936      12.5477      24.3183
     719      32.0364      22.0607      12.5512      24.3886
     720      31.7931      22.0110      12.5943      24.3105
     721      31.9291      21.9806      12.5927      24.3152
     722      32.0366      21.9791      12.5924      24.3213
     723      31.8346      21.9531      12.5893      24.2499
     724      31.9682      21.9300      12.5278      24.2605
     725      31.7513      21.9486      12.5529      24.2405
     726      31.9378      21.9467      12.5791      24.2606
     727      31.6903      22.1094      12.5466      24.3389
     728      31.9189      21.9590      12.5717      24.2789
     729      32.2327      22.0036      12.4734      24.3681
     730      31.7320      21.9823      12.5884      24.2744
     731      31.8312      22.0114      12.6175      24.2984
     732      31.8722      21.9781      12.5985      24.2856
     733      31.9932      21.9532      12.5442      24.2973
     734      31.8643      22.0009      12.6100      24.3144
     735      32.0741      21.9943      12.5370      24.3344
     736      31.9152      21.9928      12.6667      24.3366
     737      31.6007      21.9533      12.6473      24.2472
     738      32.0056      22.0488      12.6088      24.3790
     739      31.7682      21.9504      12.6160      24.2627
     740      31.8390      21.9817      12.6266      24.2819
     741      31.7257      21.9509      12.6761      24.2554
     742      31.5457      21.9640      12.6843      24.2240
     743      31.7987      21.9984      12.6797      24.3135
     744      31.4798      21.9430      12.6150      24.1822
     745      31.7875      21.9539      12.6258      24.2671
     746      31.8776      21.8970      12.5783      24.2275
     747      31.7060      21.9018      12.6053      24.1929
     748      31.7356      21.9410      12.6073      24.2369
     749      31.8161      21.9340      12.6049      24.2489
     750      31.6708      21.9098      12.5920      24.2017
     751      31.4804      21.8326      12.6127      24.1029
     752      31.6173      21.8949      12.6475      24.1861
     753      31.9120      21.9417      12.6776      24.2694
     754      31.8677      21.8754      12.6743      24.2112
     755      32.2103      22.0184      12.6697      24.3839
     756      31.6401      22.0475      12.6447      24.2897
     757      31.6264      21.9645      12.7142      24.2215
     758      31.8806      22.0030      12.6592      24.3080
     759      31.9311      21.9646      12.6161      24.2641
     760      32.0689      22.0405      12.6027      24.3605
     761      32.0853      21.9897      12.5575      24.3198
     762      31.9912      22.0137      12.5824      24.3438
     763      31.9686      21.8520      12.5482      24.2105
     764      32.0733      21.8522      12.6141      24.2478
     765      32.3308      21.9226      12.6234      24.3338
     766      31.9932      21.9488      12.5949      24.2957
     767      32.0632      21.9259      12.6163      24.3144
     768      32.0520      21.9588      12.6163      24.3189
     769      32.3941      21.9906      12.6421      24.4299
     770      31.9121      21.9711      12.6577      24.3275
     771      32.1634      21.9565      12.5835      24.3496
     772      32.0095      21.9168      12.5786      24.2704
     773      32.0914      21.9953      12.5608      24.3614
     774      32.1739      21.9891      12.6363      24.3739
     775      32.0763      21.9922      12.5560      24.3320
     776      31.9284      21.9919      12.5327      24.2960
     777      32.2897      22.0072      12.6152      24.4017
     778      32.1337      21.9833      12.6295      24.3583
     779      32.2147      21.9620      12.5905      24.3610
     780      32.0568      21.9827      12.4856      24.3375
     781      31.9718      21.9239      12.5672      24.2766
     782      31.9685      21.9653      12.6055      24.3126
     783      31.9013      22.0425      12.6877      24.3565
     784      32.3925      22.0389      12.5682      24.4423
     785      32.3881      22.0060      12.6137      24.4068
     786      32.1218      22.0299      12.6052      24.3838
     787      32.1009      22.0369      12.6772      24.4071
     788      32.1430      21.9095      12.5683      24.2977
     789      31.9768      21.9816      12.5583      24.3275
     790      31.9999      21.9295      12.5759      24.2867
     791      32.0720      21.9953      12.6947      24.3631
     792      31.9389      21.9153      12.6235      24.2511
     793      31.9764      21.9283      12.5672      24.2762
     794      31.8566      21.8913      12.5727      24.2130
     795      31.4609      21.9275      12.7052      24.1850
     796      31.6101      21.8553      12.6455      24.1489
     797      31.7610      21.9403      12.6895      24.2508
     798      32.2111      22.0153      12.6060      24.3980
     799      32.3459      22.0523      12.6035      24.4314
     800      32.1497      21.9630      12.5994      24.3454
     801      31.8264      22.0203      12.6739      24.3387
     802      31.6203      21.9039      12.5463      24.1887
     803      32.0438      21.9696      12.5947      24.3241
     804      31.9222      21.9903      12.6678      24.3220
     805      31.8408      21.9778      12.6316      24.2994
     806      31.8464      22.0150      12.6332      24.3338
     807      31.8217      22.0203      12.6043      24.3152
     808      31.7078      21.9464      12.5943      24.2371
     809      31.6486      21.9892      12.5705      24.2625
     810      31.8038      21.9702      12.6517      24.2915
     811      31.5257      22.0177      12.6548      24.2733
     812      31.6191      21.9923      12.6448      24.2576
     813      31.7147      21.9829      12.6972      24.2929
     814      31.9643      21.9531      12.6383      24.2870
     815      32.0331      22.0235      12.6412      24.3593
     816      31.9964      21.9529      12.7110      24.3280
     817      31.9316      21.9345      12.6755      24.2929
     818      31.8705      21.9267      12.6539      24.2734
     819      32.0645      22.0061      12.6850      24.3803
     820      32.0947      22.0194      12.6948      24.3945
     821      32.0438      21.9848      12.6635      24.3483
     822      32.0168      21.9753      12.6830      24.3524
     823      32.1582      21.9910      12.7135      24.3952
     824      31.7503      22.0074      12.7167      24.3239
     825      31.7992      21.9886      12.6420      24.3200
     826      32.1211      21.9872      12.7064      24.3850
     827      32.1729      21.9361      12.6030      24.3308
     828      32.3119      22.0351      12.6227      24.4458
     829      31.6658      21.9389      12.6747      24.2357
     830      31.9816      22.0117      12.6367      24.3524
     831      31.7799      21.9962      12.6634      24.2934
     832      31.9670      21.9640      12.6369      24.2778
     833      32.1990      21.9107      12.5990      24.3180
     834      32.1299      21.9491      12.6612      24.3454
     835      31.9411      21.9518      12.7055      24.3111
     836      31.8114      22.0068      12.6509      24.3262
     837      32.0857      21.9618      12.7366      24.3544
     838      31.9247      21.9582      12.6817      24.3047
     839      31.8862      22.0141      12.5941      24.3401
     840      31.9007      21.9295      12.6127      24.2748
     841      31.7573      21.9794      12.6667      24.2914
     842      32.0100      22.0447      12.5952      24.3810
     843      32.1890      21.9861      12.6047      24.3641
     844      32.1085      21.9734      12.6707      24.3636
     845      31.9737      21.9238      12.6805      24.2791
     846      32.0641      22.0173      12.5495      24.3566
     847      31.8039      21.9495      12.6259      24.2741
     848      31.8065      21.9767      12.6568      24.2915
     849      31.9548      22.0264      12.6393      24.3595
     850      32.0493      21.9389      12.5946      24.2988
     851      31.9668      21.9360      12.6627      24.2941
     852      32.1839      21.8932      12.7133      24.3296
     853      31.9895      21.9263      12.6702      24.3075
     854      32.0905      21.9840      12.6900      24.3706
     855      31.8787      21.9043      12.6872      24.2579
     856      31.9502      21.9891      12.6687      24.3274
     857      31.9951      21.9131      12.6842      24.2908
     858      31.7603      21.9387      12.7043      24.2636
     859      31.9379      21.9935      12.7338      24.3359
     860      31.9927      21.8873      12.6212      24.2604
     861      32.2623      22.0126      12.5640      24.4009
     862      32.2463      21.9435      12.6344      24.3430
     863      32.0540      22.0229      12.6907      24.3961
     864      32.0931      21.9685      12.5853      24.3292
     865      31.8511      21.9461      12.6157      24.2872
     866      32.0419      21.9322      12.6159      24.3198
     867      32.0122      21.9214      12.6703      24.3103
     868      32.1646      22.0134      12.5878      24.4043
     869      31.8688      21.8864      12.5833      24.2230
     870      32.0476      21.8604      12.6948      24.2555
     871      31.8120      21.8583      12.6235      24.2039
     872      32.0755      21.8156      12.6528      24.2194
     873      31.9173      21.9089      12.6696      24.2658
     874      32.0039      21.8529      12.6403      24.2377
     875      32.0689      21.8788      12.6407      24.2572
     876      32.0172      21.8394      12.6041      24.2247
     877      32.1943      21.8967      12.6044      24.3018
     878      31.9038      21.9290      12.6368      24.2789
     879      31.8002      21.9670      12.7061      24.2906
     880      31.9508      21.9537      12.6566      24.3119
     881      31.7925      22.0291      12.5848      24.3388
     882      32.1958      22.0063      12.5911      24.3857
     883      32.1442      22.0060      12.6164      24.3875
     884      31.8817      21.9863      12.6060      24.3170
     885      32.0413      22.0653      12.5924      24.4107
     886      32.1671      21.9532      12.6065      24.3305
     887      31.8996      22.0086      12.6812      24.3555
     888      32.3185      22.0174      12.6788      24.4253
     889      32.2943      22.0148      12.6162      24.4177
     890      32.1805      22.0529      12.6533      24.4313
     891      31.9397      21.9805      12.6945      24.3157
     892      31.8414      21.9982      12.6783      24.3183
     893      31.8033      21.9982      12.6420      24.3161
     894      31.8433      21.9572      12.7085      24.2836
     895      32.0365      21.8972      12.6586      24.2750
     896      31.7019      21.9353      12.6748      24.2555
     897      31.8480      21.8613      12.6328      24.2216
     898      32.1239      21.8984      12.6282      24.3041
     899      32.0893      21.8123      12.6323      24.2152
     900      32.0135      21.9777      12.5977      24.3004
     901      31.7698      21.9585      12.6492      24.2817
     902      31.8701      22.0287      12.6943      24.3463
     903      31.5786      22.0406      12.7403      24.3157
     904      32.0443      22.0173      12.6705      24.3914
     905      31.8295      21.9518      12.6634      24.3023
     906      31.9112      21.9264      12.7183      24.3030
     907      32.0989      21.9142      12.6439      24.3141
     908      32.0636      21.9483      12.6406      24.3124
     909      32.3198      21.9544      12.6963      24.3852
     910      31.8926      21.9653      12.6281      24.2934
     911      31.8415      22.0393      12.6928      24.3652
     912      31.9411      21.9802      12.6533      24.3358
     913      32.2648      22.0221      12.6296      24.4251
     914      32.1103      21.9134      12.6598      24.2971
     915      32.0296      21.9171      12.5975      24.2842
     916      32.2280      21.8745      12.5995      24.2894
     917      31.9145      21.9218      12.6480      24.2711
     918      32.2429      22.0439      12.6548      24.4210
     919      32.0470      21.9665      12.5948      24.3411
     920      31.9238      21.9182      12.5736      24.2495
     921      32.2682      21.9904      12.5427      24.3924
     922      31.8908      21.9458      12.7099      24.2884
     923      31.8493      21.9159      12.5933      24.2383
     924      32.2138      21.9872      12.5901      24.3408
     925      32.1066      21.9822      12.5939      24.3296
     926      32.1866      21.9807      12.6371      24.3702
     927      32.2393      21.9515      12.6396      24.3391
     928      31.9510      21.9523      12.5671      24.2909
     929      31.8734      21.9762      12.6996      24.3065
     930      32.2415      21.9264      12.6462      24.3382
     931      32.2328      21.9422      12.6298      24.3368
     932      32.1249      21.8961      12.6348      24.2702
     933      32.0203      21.9030      12.6265      24.2724
     934      32.1258      21.8626      12.5540      24.2589
     935      31.8451      21.8554      12.5813      24.2053
     936      31.9840      22.0066      12.6137      24.3554
     937      31.7248      21.9225      12.5916      24.2250
     938      31.8475      22.0352      12.6584      24.3585
     939      32.3574      21.9587      12.5797      24.3730
     940      32.2435      21.9875      12.6035      24.3743
     941      31.7742      21.9312      12.5484      24.2516
     942      31.9738      22.0251      12.5759      24.3610
     943      31.9230      21.9652      12.5885      24.3074
     944      32.0072      21.8813      12.5133      24.2712
     945      32.1608      21.9225      12.6399      24.3468
     946      32.0604      21.9734      12.6156      24.3405
     947      32.1115      21.9534      12.5777      24.3534
     948      32.0881      21.9856      12.6220      24.3685
     949      31.8512      21.9248      12.6192      24.2491
     950      31.7451      22.0018      12.6328      24.2995
     951      31.8690      21.9754      12.5976      24.3022
     952      31.8999      21.9352      12.6062      24.2751
     953      32.0516      22.0011      12.6149      24.3662
     954      31.8955      21.9375      12.6277      24.2828
     955      32.2363      22.0079      12.6424      24.4078
     956      32.0753      21.9346      12.6777      24.3115
     957      32.3063      21.9333      12.6460      24.3636
     958      31.6801      21.9669      12.6510      24.2761
     959      31.9945      22.0145      12.6229      24.3663
     960      31.9871      21.9627      12.5593      24.3129
     961      31.8098      22.0388      12.5901      24.3412
     962      32.1407      21.9943      12.5959      24.3733
     963      31.8368      22.0182      12.6100      24.3222
     964      32.0791      21.9653      12.5759      24.3357
     965      31.7218      21.9709      12.5369      24.2705
     966      31.7060      22.0007      12.6214      24.3017
     967      31.9225      22.0827      12.5315      24.3749
     968      32.1834      22.0663      12.5722      24.4159
     969      31.8411      22.0200      12.5661      24.3262
     970      31.9704      22.0103      12.5705      24.3341
     971      31.7022      21.9331      12.6401      24.2339
     972      32.1003      21.9619      12.5792      24.3185
     973      32.1864      21.9455      12.6109      24.3198
     974      31.9982      21.9153      12.6550      24.2792
     975      32.0241      21.8323      12.5881      24.2079
     976      32.0058      21.9761      12.6490      24.3277
     977      31.7941      21.8865      12.6363      24.2117
     978      31.6289      21.9895      12.6437      24.2624
     979      31.8323      21.8664      12.6813      24.2182
     980      31.9625      21.9600      12.6041      24.3150
     981      31.7093      21.8846      12.6313      24.1920
     982      31.6639      21.9525      12.5228      24.2122
     983      31.8185      21.8941      12.6267      24.2086
     984      31.7274      21.9182      12.5873      24.2190
     985      31.5736      21.9563      12.5993      24.2060
     986      31.8558      21.9893      12.5770      24.3088
     987      32.0361      21.9526      12.5620      24.3013
     988      31.7474      21.9416      12.6236      24.2421
     989      31.6644      21.9835      12.6204      24.2516
     990      31.9033      21.9925      12.6347      24.3045
     991      31.7508      21.9857      12.6739      24.2969
     992      31.9607      21.9702      12.6728      24.3247
     993      31.5324      21.9837      12.5868      24.2541
     994      31.7698      22.0768      12.7052      24.3719
     995      31.5658      21.9378      12.6317      24.2023
     996      31.8275      21.9115      12.7200      24.2325
     997      31.7870      22.0103      12.5742      24.3069
     998      31.7014      21.9422      12.5486      24.2273
     999      31.7704      21.9313      12.6242      24.2500
    1000      32.0463      21.9314      12.6216      24.2975
    1001      31.8842      21.9619      12.5746      24.2809
    1002      31.7939      22.0169      12.6457      24.3236
    1003      31.6577      21.9784      12.6250      24.2666
    1004      31.9872      21.9778      12.5311      24.3028
    1005      31.9155      21.9809      12.6019      24.3084
    1006      31.6389      22.0256      12.6642      24.2955
    1007      31.7979      22.0652      12.6114      24.3458
    1008      31.7882      22.0781      12.6040      24.3555
    1009      31.5399      22.0620      12.5936      24.2820
    1010      31.7063      22.0005      12.5584      24.2627
    1011      31.7078      22.0160      12.6016      24.2590
    1012      31.7443      22.0340      12.6038      24.3149
    1013      31.7918      22.0446      12.6697      24.3498
    1014      31.7867      22.0109      12.6398      24.3184
    1015      31.4729      21.9910      12.6588      24.2385
    1016      31.4970      22.0533      12.6502      24.2777
    1017      31.5135      21.9787      12.6322      24.2211
    1018      31.6329      21.9476      12.6417      24.2308
    1019      31.6737      21.9147      12.6485      24.2160
    1020      31.4879      21.9359      12.6376      24.1908
    1021      31.7948      21.9304      12.6191      24.2525
    1022      31.7258      21.9064      12.6390      24.2467
    1023      31.8559      22.0304      12.6294      24.3444
    1024      31.6242      21.9619      12.5803      24.2406
    1025      31.9650      22.0408      12.6838      24.3738
    1026      31.6035      22.0140      12.6086      24.2663
    1027      31.5390      21.9910      12.5718      24.2390
    1028      31.9554      21.9289      12.6040      24.2716
    1029      31.9890      22.0010      12.6401      24.3332
    1030      32.0095      22.0121      12.5749      24.3614
    1031      31.6600      21.9866      12.6120      24.2881
    1032      31.8608      21.9468      12.5980      24.2836
    1033      31.9631      22.0728      12.5747      24.4095
    1034      31.8029      22.0407      12.6746      24.3401
    1035      31.9684      22.1284      12.5562      24.4291
    1036      31.7643      21.9800      12.6379      24.2860
    1037      31.6894      22.0244      12.6380      24.3046
    1038      31.8929      22.0114      12.6158      24.3307
    1039      31.9096      22.0950      12.6446      24.3952
    1040      31.5117      22.0397      12.6272      24.2864
    1041      31.9214      21.9988      12.7004      24.3312
    1042      31.8291      21.9823      12.6340      24.3018
    1043      31.8445      22.0320      12.5865      24.3398
    1044      31.9949      21.9903      12.5454      24.3186
    1045      31.7423      21.9665      12.6282      24.2780
    1046      31.9803      22.0411      12.5673      24.3580
    1047      31.7728      22.0910      12.5519      24.3683
    1048      31.8157      22.0081      12.5996      24.3038
    1049      31.6125      22.0584      12.5400      24.3031
    1050      31.8309      22.1089      12.5135      24.3794
    1051      31.9014      22.0547      12.6182      24.3575
    1052      31.8231      21.9953      12.5280      24.2893
    1053      31.9375      21.9793      12.5683      24.2905
    1054      31.9823      22.0783      12.5775      24.3782
    1055      31.9231      21.9826      12.5745      24.2997
    1056      31.9339      22.0393      12.5706      24.3311
    1057      31.7265      22.0354      12.5291      24.2930
    1058      31.7457      21.9816      12.6038      24.2485
    1059      32.0918      22.0629      12.6242      24.3897
    1060      31.9071      22.0628      12.5794      24.3540
    1061      31.9754      22.0916      12.6762      24.3963
    1062      32.0478      22.0902      12.5967      24.4036
    1063      32.1412      21.9892      12.6962      24.3630
    1064      31.8996      22.0051      12.5455      24.2994
    1065      31.9371      21.9557      12.5554      24.2908
    1066      32.0484      22.0223      12.5860      24.3618
    1067      32.0599      21.9646      12.5563      24.3045
    1068      31.8980      21.9905      12.6193      24.3050
    1069      31.8582      22.0979      12.5604      24.3642
    1070      31.8089      22.1823      12.6669      24.4437
    1071      31.9306      22.1120      12.6762      24.4050
    1072      32.0230      22.0637      12.6015      24.3717
    1073      31.8101      22.0781      12.6242      24.3618
    1074      31.7984      22.0791      12.6013      24.3434
    1075      31.9701      22.1995      12.6144      24.4879
    1076      31.7760      22.1230      12.6058      24.3718
    1077      31.6817      22.0474      12.6130      24.3061
    1078      31.9138      22.0641      12.5677      24.3506
    1079      31.6271      22.0096      12.6429      24.2719
    1080      31.9545      22.0510      12.6298      24.3630
    1081      31.8418      22.0518      12.6729      24.3480
    1082      31.8147      22.0147      12.6876      24.3262
    1083      31.6289      22.0476      12.6838      24.3058
    1084      31.7738      22.0072      12.6324      24.2861
    1085      32.0630      22.0325      12.7033      24.3875
    1086      31.9598      21.9898      12.5877      24.3448
    1087      32.0496      22.0703      12.6390      24.4004
    1088      31.9198      22.1100      12.6910      24.4259
    1089      31.8880      22.0143      12.6408      24.3357
    1090      31.7219      22.1237      12.6100      24.3827
    1091      31.9104      22.1692      12.6181      24.4461
    1092      31.7316      22.1144      12.6293      24.3727
    1093      31.9381      22.1152      12.6577      24.4205
    1094      32.0745      22.1042      12.6236      24.4294
    1095      32.0427      22.0890      12.5837      24.4083
    1096      31.9604      22.0490      12.6395      24.3676
    1097      31.9167      22.0668      12.6972      24.3773
    1098      31.6559      22.1157      12.6367      24.3665
    1099      31.6966      22.1143      12.6052      24.3653
    1100      32.0771      22.0208      12.6115      24.3618
    1101      31.7071      22.0581      12.5949      24.3132
    1102      31.9545      22.1174      12.6238      24.3972
    1103      31.8521      22.1028      12.6063      24.3646
    1104      31.9870      22.1087      12.5582      24.4074
    1105      31.8700      22.0939      12.6321      24.3812
    1106      32.0180      22.1419      12.6569      24.4509
    1107      32.2573      22.1497      12.5647      24.5061
    1108      32.1812      22.1327      12.6703      24.4671
    1109      31.8436      22.1541      12.6513      24.4331
    1110      32.0860      22.0654      12.6132      24.4034
    1111      32.3106      22.0639      12.6047      24.4441
    1112      32.1936      22.1192      12.6328      24.4576
    1113      31.7068      22.0945      12.6369      24.3491
    1114      32.1110      22.1055      12.6330      24.4427
    1115      32.1293      22.0439      12.6322      24.3924
    1116      32.2957      22.1693      12.6056      24.5146
    1117      32.1554      22.1730      12.6387      24.4955
    1118      32.0202      22.0920      12.6682      24.4418
    1119      32.1100      22.1654      12.6459      24.4865
    1120      32.1604      22.0674      12.5620      24.4142
    1121      32.2720      21.9995      12.6677      24.3791
    1122      32.0923      22.1571      12.5826      24.4708
    1123      32.3282      22.0719      12.6185      24.4399
    1124      32.4247      22.0938      12.6739      24.4952
    1125      32.3042      22.1587      12.6107      24.5193
    1126      32.2510      22.0902      12.6558      24.4645
    1127      32.2655      22.0657      12.7079      24.4672
    1128      32.2400      22.0582      12.7283      24.4307
    1129      32.3466      22.0351      12.5738      24.4296
    1130      31.9484      22.1744      12.6148      24.4735
    1131      32.2558      22.0865      12.6310      24.4408
    1132      32.1822      22.1365      12.6959      24.4790
    1133      32.4042      22.1081      12.6123      24.4941
    1134      32.1524      22.0483      12.6500      24.4158
    1135      32.5420      22.1414      12.5501      24.5411
    1136      32.1780      22.0272      12.6242      24.4133
    1137      32.4286      22.1378      12.6540      24.5373
    1138      32.1324      22.0907      12.7175      24.4356
    1139      32.2259      22.0732      12.6753      24.4453
    1140      32.3098      22.0821      12.6900      24.4869
    1141      32.5673      22.0948      12.7014      24.5281
    1142      32.2810      22.0939      12.7106      24.4552
    1143      32.0915      22.1258      12.6853      24.4626
    1144      32.2573      22.1370      12.6394      24.4942
    1145      32.2120      22.1797      12.6307      24.4926
    1146      32.1971      22.0825      12.5980      24.4296
    1147      32.4609      22.1291      12.6588      24.5229
    1148      31.9652      22.1362      12.6025      24.4422
    1149      32.1825      22.1371      12.6130      24.4904
    1150      32.0993      22.1534      12.6488      24.4874
    1151      31.9029      22.0489      12.5854      24.3471
    1152      31.8194      22.0475      12.6682      24.3373
    1153      32.2157      22.0513      12.6356      24.4232
    1154      32.1156      22.1045      12.5994      24.4331
    1155      32.0453      22.0693      12.6234      24.3925
    1156      32.1900      22.0057      12.5976      24.3675
    1157      31.9866      22.0252      12.6334      24.3630
    1158      32.3655      22.0605      12.6795      24.4424
    1159      32.2564      22.0463      12.6440      24.4197
    1160      32.0564      21.9971      12.6709      24.3462
    1161      32.2925      22.0852      12.5959      24.4629
    1162      32.3497      21.9684      12.5937      24.3794
    1163      32.0791      22.0997      12.5802      24.4281
    1164      31.9677      21.9496      12.6182      24.2929
    1165      32.0861      22.0662      12.5294      24.3875
    1166      32.1532      22.0344      12.6277      24.3913
    1167      31.6295      22.0898      12.6084      24.3264
    1168      31.7986      22.0361      12.6163      24.3254
    1169      31.8198      22.0520      12.5910      24.3473
    1170      32.0993      22.0102      12.6394      24.3693
    1171      31.9584      22.0503      12.5971      24.3683
    1172      32.1173      22.0784      12.6222      24.4124
    1173      32.2408      22.1368      12.5749      24.4704
    1174      32.0908      22.1420      12.5419      24.4542
    1175      31.9719      22.1833      12.6121      24.4663
    1176      32.0344      22.1910      12.5802      24.4883
    1177      32.0425      22.0508      12.5676      24.3851
    1178      32.0192      22.1028      12.6262      24.4188
    1179      32.0215      22.0574      12.6438      24.3727
    1180      31.8978      22.0529      12.6090      24.3649
    1181      31.8939      22.0226      12.6315      24.3321
    1182      31.8674      22.0542      12.5872      24.3453
    1183      32.0981      22.1344      12.6074      24.4531
    1184      31.9482      22.1245      12.5754      24.4218
    1185      31.9198      22.1557      12.5943      24.4454
    1186      32.1053      22.1588      12.6007      24.4858
    1187      31.9494      22.1055      12.5758      24.4193
    1188      31.9323      22.2194      12.7011      24.5184
    1189      32.1065      22.0885      12.6573      24.4434
    1190      32.1689      22.1323      12.6905      24.4806
    1191      32.3142      22.1746      12.5958      24.5287
    1192      32.2190      22.1203      12.6217      24.4750
    1193      32.2704      22.1629      12.6380      24.5180
    1194      32.0238      22.1586      12.6305      24.4566
    1195      32.2136      22.0878      12.6359      24.4608
