#Frame       d_CD-CBM        Rg_CD       Rg_CBM    Rg_Global
     507      48.7975      21.9870      12.5628      27.9446
     508      48.3244      21.9990      12.5527      27.8326
     509      48.2508      21.9980      12.5220      27.8079
     510      47.7952      22.0364      12.5071      27.7193
     511      48.2680      22.0143      12.5455      27.8270
     512      48.0003      21.8994      12.5460      27.6819
     513      48.2091      21.9307      12.5652      27.7459
     514      48.1353      21.9785      12.6394      27.7692
     515      48.4064      21.8771      12.5768      27.7724
     516      48.2801      21.9308      12.5640      27.7682
     517      48.6353      21.9818      12.5975      27.8937
     518      48.4606      21.9179      12.6333      27.8118
     519      48.5787      21.8963      12.5704      27.8181
     520      48.4965      21.8687      12.5725      27.7758
     521      48.4479      21.9719      12.6539      27.8480
     522      48.8373      21.9344      12.6260      27.9174
     523      49.0652      21.9091      12.6409      27.9590
     524      48.6611      21.8596      12.5721      27.8274
     525      49.0220      21.8242      12.5523      27.8872
     526      48.9872      21.8495      12.7198      27.9076
     527      49.1202      21.8206      12.5808      27.9092
     528      48.8116      21.8065      12.6032      27.8342
     529      48.7894      21.8558      12.5530      27.8495
     530      48.2812      21.8834      12.5138      27.7394
     531      48.7058      21.7776      12.5946      27.7734
     532      48.5066      21.8581      12.6802      27.7865
     533      48.9622      21.8883      12.6792      27.9321
     534      48.5869      21.9306      12.6420      27.8705
     535      48.5697      21.8729      12.5883      27.8201
     536      48.5789      21.9673      12.6170      27.8693
     537      48.5290      21.8253      12.6449      27.7729
     538      48.2315      21.9005      12.5487      27.7544
     539      48.1241      21.9988      12.5940      27.7968
     540      48.1755      21.8673      12.5744      27.7075
     541      48.3605      21.8823      12.6173      27.7785
     542      48.3254      21.8883      12.5857      27.7575
     543      48.1734      21.9395      12.5625      27.7529
     544      47.6622      21.8409      12.6647      27.5722
     545      47.8231      21.7836      12.5676      27.5703
     546      48.6248      21.8671      12.5673      27.8314
     547      48.7412      21.9400      12.4834      27.9093
     548      48.9674      21.9782      12.5705      27.9877
     549      49.0707      21.9453      12.5705      27.9886
     550      49.0339      21.7913      12.6245      27.8818
     551      48.5167      21.8298      12.5370      27.7695
     552      48.7825      21.8725      12.6005      27.8796
     553      48.2645      21.9118      12.5875      27.7758
     554      47.9753      21.9160      12.6072      27.7121
     555      48.1118      21.8854      12.6052      27.7310
     556      47.8694      21.8915      12.6156      27.6691
     557      48.4020      21.8056      12.5700      27.7213
     558      48.4200      21.8318      12.4744      27.7496
     559      48.3341      21.8478      12.5831      27.7461
     560      48.8030      21.9896      12.4593      27.9444
     561      48.3511      21.9711      12.5964      27.8297
     562      48.6640      21.8926      12.5586      27.8612
     563      48.5500      21.9390      12.6286      27.8630
     564      47.9929      21.8435      12.6638      27.6721
     565      48.1214      21.8493      12.5681      27.6870
     566      47.9629      21.8559      12.6190      27.6648
     567      47.9037      21.8205      12.5543      27.6118
     568      47.7535      21.8604      12.5798      27.6037
     569      48.3278      21.8481      12.6151      27.7545
     570      48.0818      21.8581      12.5754      27.6872
     571      48.3567      21.8687      12.6307      27.7601
     572      48.7739      21.8761      12.6302      27.8741
     573      48.7015      21.8383      12.5628      27.8272
     574      49.3719      21.9013      12.5569      28.0353
     575      48.9938      21.8413      12.5930      27.8959
     576      48.6927      21.9010      12.6005      27.8688
     577      48.8945      21.9282      12.5325      27.9305
     578      48.7980      21.8377      12.5573      27.8530
     579      48.1341      21.9332      12.6258      27.7569
     580      48.1044      21.8760      12.5694      27.7064
     581      48.5160      21.8445      12.5142      27.7865
     582      47.8246      21.8732      12.5676      27.6381
     583      47.6762      21.9592      12.5720      27.6645
     584      48.3371      21.9484      12.5304      27.8118
     585      48.5030      21.9410      12.6085      27.8502
     586      48.4634      21.8581      12.6026      27.7958
     587      48.4119      21.8975      12.6150      27.7991
     588      48.3200      21.9186      12.5789      27.7939
     589      48.2310      21.7482      12.6324      27.6561
     590      48.3081      21.8181      12.5909      27.7131
     591      48.5205      21.8541      12.5322      27.7886
     592      48.3975      21.8438      12.5677      27.7470
     593      48.4067      21.8055      12.5854      27.7382
     594      48.2528      21.8485      12.5140      27.7335
     595      48.1067      21.8368      12.5385      27.6763
     596      48.3438      21.9087      12.5777      27.7872
     597      48.2533      21.8181      12.5803      27.6997
     598      48.2377      21.8443      12.5708      27.7038
     599      48.4929      21.8268      12.5385      27.7636
